Title,Price,Link
ASUS Chromebook Plus Intel Core i3 12th Gen 1215U - (8 GB/128 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,"₹30,990",https://www.flipkart.com/asus-chromebook-plus-intel-core-i3-12th-gen-1215u-8-gb-128-gb-chrome-os-cx3402cba-pq0173/p/itm2c81772061ecf?pid=COMGSHM36Y6ZSXCC&lid=LSTCOMGSHM36Y6ZSXCCTLIMM1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_308&otracker=search&otracker1=search&fm=Search&iid=e583ba1f-fb6c-4ac1-8bd9-741ce0af67bc.COMGSHM36Y6ZSXCC.SEARCH&ppt=sp&ppn=sp&ssid=176393e2ww0000001733231343714&qH=312f91285e048e09
HP 240 G9 Intel Core i3 12th Gen 1215 - (8 GB/512 GB SSD/Windows 11 Home) 240 G9 Laptop,"₹32,790",https://www.flipkart.com/hp-240-g9-intel-core-i3-12th-gen-1215-8-gb-512-gb-ssd-windows-11-home-laptop/p/itmfa44cf2cc0e98?pid=COMGWAAGAPAVH3JF&lid=LSTCOMGWAAGAPAVH3JFP0MFIQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_309&otracker=search&otracker1=search&fm=Search&iid=e583ba1f-fb6c-4ac1-8bd9-741ce0af67bc.COMGWAAGAPAVH3JF.SEARCH&ppt=sp&ppn=sp&ssid=176393e2ww0000001733231343714&qH=312f91285e048e09
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,"₹1,10,190",https://www.flipkart.com/lenovo-yoga-7-wuxga-oled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-14irl8-2-1-laptop/p/itm3cf756c3e7c1e?pid=COMGSVFEHHH2FHVY&lid=LSTCOMGSVFEHHH2FHVYGY7SNC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_310&otracker=search&otracker1=search&fm=Search&iid=e583ba1f-fb6c-4ac1-8bd9-741ce0af67bc.COMGSVFEHHH2FHVY.SEARCH&ppt=sp&ppn=sp&ssid=176393e2ww0000001733231343714&qH=312f91285e048e09
Acer TravelMate P2 Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 11 Home) TMP214-53 Thin and...,"₹47,990",https://www.flipkart.com/acer-travelmate-p2-intel-core-i7-11th-gen-1165g7-16-gb-1-tb-ssd-windows-11-home-tmp214-53-thin-light-laptop/p/itma20d2e0521db5?pid=COMGTAFMJUQGHHKC&lid=LSTCOMGTAFMJUQGHHKCEM8F32&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_311&otracker=search&otracker1=search&fm=Search&iid=e583ba1f-fb6c-4ac1-8bd9-741ce0af67bc.COMGTAFMJUQGHHKC.SEARCH&ppt=sp&ppn=sp&ssid=176393e2ww0000001733231343714&qH=312f91285e048e09
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Lapt...,"₹31,990",https://www.flipkart.com/hp-250-g9-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-7m657pa-thin-light-laptop/p/itm31a94239b8d57?pid=COMGU7Y6CXHP5HGQ&lid=LSTCOMGU7Y6CXHP5HGQTKONFM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_312&otracker=search&otracker1=search&fm=Search&iid=e583ba1f-fb6c-4ac1-8bd9-741ce0af67bc.COMGU7Y6CXHP5HGQ.SEARCH&ppt=sp&ppn=sp&ssid=176393e2ww0000001733231343714&qH=312f91285e048e09
DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapt...,"₹52,490",https://www.flipkart.com/dell-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-vostro-3530-thin-light-laptop/p/itm004d57924c22f?pid=COMHF2JYNVUNJ4NM&lid=LSTCOMHF2JYNVUNJ4NMNZQKAL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_313&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMHF2JYNVUNJ4NM.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹51,990",https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-068in-gaming-laptop/p/itmd6ef7f8cf3768?pid=COMGXMSXZTA8NKTP&lid=LSTCOMGXMSXZTA8NKTPBP1VB6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_314&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGXMSXZTA8NKTP.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Lap...,"₹33,200",https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm0cdfd7f4e9613?pid=COMGUY2YPKP7NC2P&lid=LSTCOMGUY2YPKP7NC2PHRYVYF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=search&otracker1=search&iid=0ac3e949-e4ac-438e-a221-82eb55effa7f.COMGUY2YPKP7NC2P.SEARCH&ssid=2c8rb1hcf40000001733231254535&qH=312f91285e048e09
HP Omen Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,"₹1,16,990",https://www.flipkart.com/hp-omen-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-16-wd0011tx-gaming-laptop/p/itm0213ec9106c1c?pid=COMHYBKGJTHGEA8Y&lid=LSTCOMHYBKGJTHGEA8YXQBLQH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_315&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMHYBKGJTHGEA8Y.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Lenovo V14 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V14 Business Laptop,"₹36,999",https://www.flipkart.com/lenovo-v14-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itmca0c4fca32518?pid=COMGSAZMFM73CFCT&lid=LSTCOMGSAZMFM73CFCTJEOTGE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_316&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGSAZMFM73CFCT.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light...,"₹33,990",https://www.flipkart.com/hp-laptop-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15s-fy5010tu-thin-light/p/itm629a59dce098d?pid=COMHF6WAYQWPTFRS&lid=LSTCOMHF6WAYQWPTFRSK8OU9L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_317&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMHF6WAYQWPTFRS.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
FUTOPIA Ultimus Pro Intel Dual Core Upto 2.8GHz - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN.MB T...,"₹15,670",https://www.flipkart.com/futopia-ultimus-pro-intel-dual-core-upto-2-8ghz-8-gb-256-gb-ssd-windows-11-home-nu14u3inc54bn-mb-thin-light-laptop/p/itm42c069de5744b?pid=COMH6B6CYPBMWWZN&lid=LSTCOMH6B6CYPBMWWZNC2LQK9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_318&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH6B6CYPBMWWZN.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,"₹37,990",https://www.flipkart.com/dell-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-vostro-3530-thin-light-laptop/p/itmac4dcdd3b3d0d?pid=COMH2TPS9HNHCHZP&lid=LSTCOMH2TPS9HNHCHZPWNKHWA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_319&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH2TPS9HNHCHZP.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ540WS Thi...,"₹52,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj540ws-thin-light-laptop/p/itm124f4b99492ac?pid=COMH4CHFK2PUPVBS&lid=LSTCOMH4CHFK2PUPVBSA7VBXJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_320&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH4CHFK2PUPVBS.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"₹27,990",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itmde3ce5fc19d79?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38F5SNKCO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_321&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,"₹42,590",https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm2f070129053ed?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9CDHESSJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_322&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGFRHGDB9G3Z9C.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Ultimus Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN-CS Th...,"₹11,990",https://www.flipkart.com/ultimus-intel-celeron-dual-core-n4020-4-gb-128-gb-emmc-storage-windows-11-home-nu14u3inc43bn-cs-thin-light-laptop/p/itmb77c3711e9dfa?pid=COMGRPFNQSFVRFS4&lid=LSTCOMGRPFNQSFVRFS4PMK2BD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_323&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGRPFNQSFVRFS4.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-445IN / ...,"₹29,990",https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-c12m-445in-c12mo-1022in-thin-light-laptop/p/itmb89b094346d15?pid=COMGMV6VQPNPGCBW&lid=LSTCOMGMV6VQPNPGCBWBS1ZKN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_324&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGMV6VQPNPGCBW.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForce...,"₹56,900",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-2050-15-fa1312tx-gaming-laptop/p/itm4a41c1fe635bf?pid=COMHY8KVCDNXVZH4&lid=LSTCOMHY8KVCDNXVZH4QWOMKK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_325&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMHY8KVCDNXVZH4.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ545WS Thi...,"₹49,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej545ws-thin-light-laptop/p/itm2b6308ea1ee21?pid=COMGR5QEDDTGGUBX&lid=LSTCOMGR5QEDDTGGUBXOVXZAO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_326&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGR5QEDDTGGUBX.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Ultimus Neo Intel Core i3 10th Gen 1035G4 - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INT54BN-SG Thin an...,"₹19,990",https://www.flipkart.com/ultimus-neo-intel-core-i3-10th-gen-1035g4-8-gb-256-gb-ssd-windows-11-home-nu14u3int54bn-sg-thin-light-laptop/p/itm784d0184eca56?pid=COMGRT5H4T2PZKQP&lid=LSTCOMGRT5H4T2PZKQPWEUPMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_327&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGRT5H4T2PZKQP.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹66,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa566ncr-hn054ws-laptop/p/itm365438ed8ee1c?pid=COMH3ZFZSSC85WFC&lid=LSTCOMH3ZFZSSC85WFCCZDNPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_328&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH3ZFZSSC85WFC.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP 15s AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light Lap...,"₹47,990",https://www.flipkart.com/hp-15s-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-15-fc0030au-thin-light-laptop/p/itm6ce58d3e95838?pid=COMGZNSBGP8AGWVF&lid=LSTCOMGZNSBGP8AGWVFZLTGDP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_329&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGZNSBGP8AGWVF.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK521...,"₹45,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk521ws-thin-light-laptop/p/itm6de111c8a57b9?pid=COMGMGXFT7WWNGYG&lid=LSTCOMGMGXFT7WWNGYGEMFTUI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_330&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGMGXFT7WWNGYG.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Acer Aspire 3 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) A315-24P Thin and Lig...,"₹29,990",https://www.flipkart.com/acer-aspire-3-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-a315-24p-thin-light-laptop/p/itmf420b92cf4584?pid=COMGTGFG5KCAHVP4&lid=LSTCOMGTGFG5KCAHVP44XM2S2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_331&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGTGFG5KCAHVP4.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"₹54,110",https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0134ax-gaming-laptop/p/itm7eafcb2a75c8b?pid=COMGRZQ2BUCKSZN8&lid=LSTCOMGRZQ2BUCKSZN8C1JO1X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_332&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGRZQ2BUCKSZN8.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 Thin and...,"₹37,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-14iru8-thin-light-laptop/p/itmc1c0a3fcb69ae?pid=COMHFYZ33ADFSZXS&lid=LSTCOMHFYZ33ADFSZXSYXJAKL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_333&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMHFYZ33ADFSZXS.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹81,990",https://www.flipkart.com/hp-victus-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050a-15-fa1389tx-gaming-laptop/p/itm7f5c7bf51e863?pid=COMH2DYZBGZ6HJW9&lid=LSTCOMH2DYZBGZ6HJW9O8UPT7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_334&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMH2DYZBGZ6HJW9.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,"₹41,990",https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm238770f1999c5?pid=COMGX8GMZJRP6QRK&lid=LSTCOMGX8GMZJRP6QRK1IIVFH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_335&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGX8GMZJRP6QRK.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"₹32,490",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm9fcf3daf70e1b?pid=COMGSVFEHCEWXFBQ&lid=LSTCOMGSVFEHCEWXFBQVG5AMB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_336&otracker=search&otracker1=search&fm=Search&iid=4a6f7d25-ad3a-4c4e-ad0f-a4f99e2dbae9.COMGSVFEHCEWXFBQ.SEARCH&ppt=sp&ppn=sp&ssid=2yxxp97zds0000001733231350717&qH=312f91285e048e09
HP Pavilion Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin and Lig...,"₹73,890",https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-15-eg3079tu-thin-light-laptop/p/itm4ae6958287d36?pid=COMGPYHAMPKQYPQB&lid=LSTCOMGPYHAMPKQYPQB1IBZ0S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_337&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGPYHAMPKQYPQB.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,"₹64,990",https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itm53866eeb21b65?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_339&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGRFPGYCKFSGZG.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,"₹36,990",https://www.flipkart.com/asus-expertbook-b14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b1402cba-nk1494ws-thin-light-laptop/p/itm69c4c6b6f5103?pid=COMGZF9EYUYC52BH&lid=LSTCOMGZF9EYUYC52BHIWCC5H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_340&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGZF9EYUYC52BH.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
Infinix X3 Slim Intel Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and...,"₹42,990",https://www.flipkart.com/infinix-x3-slim-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-xl422-thin-light-laptop/p/itm8b52da4d2a5a9?pid=COMGRSWXNS9BKMHH&lid=LSTCOMGRSWXNS9BKMHH9SNAHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_341&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGRSWXNS9BKMHH.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
ASUS VivoBook 15 (2021) Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 11 Home) X515JA-BQ302W ...,"₹33,990",https://www.flipkart.com/asus-vivobook-15-2021-intel-core-i3-10th-gen-1005g1-8-gb-1-tb-hdd-windows-11-home-x515ja-bq302w-thin-light-laptop/p/itm426509222a4c8?pid=COMGB6DZCEA7BGAA&lid=LSTCOMGB6DZCEA7BGAAOZKWAR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_342&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGB6DZCEA7BGAA.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
HP Victus AMD Ryzen 5 Octa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"₹54,670",https://www.flipkart.com/hp-victus-amd-ryzen-5-octa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0133ax-gaming-laptop/p/itmf3d6646279edf?pid=COMGQYXZFNGY8DET&lid=LSTCOMGQYXZFNGY8DETGUE8L8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_346&otracker=search&otracker1=search&fm=Search&iid=6c0fb667-780e-4fc3-a2c7-007141dab8d5.COMGQYXZFNGY8DET.SEARCH&ppt=sp&ppn=sp&ssid=fv5mch290g0000001733231359300&qH=312f91285e048e09
